id_x,timestamp_coleta_x,id_onibus,letreiro_linha,latitude,longitude,timestamp_posicao,id_y,timestamp_coleta_y,id_linha,id_parada,horario_previsao
363425,2025-08-15 09:01:02.828951,68157,527R-10,-23.6756785,-46.6504555,2025-08-15T12:00:32Z,,,,,
363426,2025-08-15 09:01:02.828951,16072,9008-10,-23.428352,-46.71472125,2025-08-15T12:00:58Z,,,,,
363427,2025-08-15 09:01:02.828951,16201,9008-10,-23.427988,-46.71467975,2025-08-15T12:00:52Z,,,,,
363428,2025-08-15 09:01:02.828951,16323,9008-10,-23.4276895,-46.714623,2025-08-15T12:00:35Z,,,,,
363429,2025-08-15 09:01:02.828951,16369,9008-10,-23.428352,-46.71472125,2025-08-15T12:00:22Z,,,,,
363430,2025-08-15 09:01:02.828951,16288,9008-10,-23.471014,-46.675726,2025-08-15T12:00:35Z,,,,,
363431,2025-08-15 09:01:02.828951,16684,9008-10,-23.452272,-46.699917,2025-08-15T12:00:37Z,,,,,
363432,2025-08-15 09:01:02.828951,16348,9008-10,-23.427988,-46.71467975,2025-08-15T12:00:23Z,,,,,
363433,2025-08-15 09:01:02.828951,16691,9008-10,-23.427988,-46.71467975,2025-08-15T12:00:20Z,,,,,
363434,2025-08-15 09:01:02.828951,16319,9008-10,-23.474243,-46.66870275000001,2025-08-15T12:00:54Z,,,,,
363435,2025-08-15 09:01:02.828951,16127,9008-10,-23.475167499999998,-46.6699895,2025-08-15T12:00:49Z,,,,,
363436,2025-08-15 09:01:02.828951,16049,9008-10,-23.427988,-46.71467975,2025-08-15T12:00:46Z,,,,,
363437,2025-08-15 09:01:02.828951,73458,6006-10,-23.67582125,-46.75304325,2025-08-15T12:01:00Z,,,,,
363438,2025-08-15 09:01:02.828951,73955,6006-10,-23.6664035,-46.677906,2025-08-15T12:00:53Z,,,,,
363439,2025-08-15 09:01:02.828951,73425,6006-10,-23.6659455,-46.715094750000006,2025-08-15T12:00:30Z,,,,,
363440,2025-08-15 09:01:02.828951,73953,7022-10,-23.65954025,-46.706811,2025-08-15T12:00:38Z,,,,,
363441,2025-08-15 09:01:02.828951,73368,7022-10,-23.6754575,-46.7490255,2025-08-15T12:00:34Z,,,,,
363442,2025-08-15 09:01:02.828951,73407,7022-10,-23.6779205,-46.776494,2025-08-15T12:00:30Z,,,,,
363443,2025-08-15 09:01:02.828951,45581,3763-10,-23.5576555,-46.523450499999996,2025-08-15T12:00:56Z,,,,,
363444,2025-08-15 09:01:02.828951,45465,3763-10,-23.546888125,-46.55617775,2025-08-15T12:00:31Z,,,,,
363445,2025-08-15 09:01:02.828951,45560,3763-10,-23.562353,-46.532944,2025-08-15T12:00:16Z,,,,,
363446,2025-08-15 09:01:02.828951,45046,3763-10,-23.5633775,-46.532748,2025-08-15T12:00:31Z,,,,,
363447,2025-08-15 09:01:02.828951,45756,3763-10,-23.565897,-46.5388465,2025-08-15T12:00:56Z,,,,,
363448,2025-08-15 09:01:02.828951,45620,3763-10,-23.544244499999998,-46.57462675,2025-08-15T12:00:15Z,,,,,
363449,2025-08-15 09:01:02.828951,45203,3763-10,-23.547871,-46.56123100000001,2025-08-15T12:00:41Z,,,,,
363450,2025-08-15 09:01:02.828951,45595,3763-10,-23.5484025,-46.5639475,2025-08-15T12:00:59Z,,,,,
363451,2025-08-15 09:01:02.828951,45060,3763-10,-23.5444895,-46.574569,2025-08-15T12:00:20Z,,,,,
363452,2025-08-15 09:01:02.828951,45346,3763-10,-23.557384499999998,-46.5532195,2025-08-15T12:00:20Z,,,,,
363453,2025-08-15 09:01:02.828951,45747,3763-10,-23.543301,-46.5748485,2025-08-15T12:00:46Z,,,,,
363454,2025-08-15 09:01:02.828951,45497,3763-10,-23.5576555,-46.523450499999996,2025-08-15T12:00:40Z,,,,,
363455,2025-08-15 09:01:02.828951,45760,3763-10,-23.568052,-46.544205,2025-08-15T12:00:56Z,,,,,
363456,2025-08-15 09:01:02.828951,55363,4025-10,-23.5844065,-46.569108,2025-08-15T12:00:23Z,,,,,
363457,2025-08-15 09:01:02.828951,55183,4025-10,-23.541593499999998,-46.574321499999996,2025-08-15T12:00:33Z,,,,,
363458,2025-08-15 09:01:02.828951,55328,4025-10,-23.593271,-46.560283,2025-08-15T12:00:23Z,,,,,
363459,2025-08-15 09:01:02.828951,55292,4025-10,-23.5938735,-46.5616175,2025-08-15T12:00:34Z,,,,,
363460,2025-08-15 09:01:02.828951,55547,4025-10,-23.541593499999998,-46.574321499999996,2025-08-15T12:00:59Z,,,,,
363461,2025-08-15 09:01:02.828951,55313,4025-10,-23.541593499999998,-46.574321499999996,2025-08-15T12:00:35Z,,,,,
363462,2025-08-15 09:01:02.828951,55109,4025-10,-23.5753055,-46.579370499999996,2025-08-15T12:00:43Z,,,,,
363463,2025-08-15 09:01:02.828951,47580,3712-51,-23.542809499999997,-46.4720215,2025-08-15T12:00:42Z,,,,,
363464,2025-08-15 09:01:02.828951,47738,3712-51,-23.551510999999998,-46.435957,2025-08-15T12:00:55Z,,,,,
363465,2025-08-15 09:01:02.828951,47734,3712-51,-23.56059425,-46.42498525,2025-08-15T12:00:55Z,,,,,
363466,2025-08-15 09:01:02.828951,85644,807M-10,-23.619995,-46.7461075,2025-08-15T12:00:37Z,,,,,
363467,2025-08-15 09:01:02.828951,85648,807M-10,-23.623997,-46.7535155,2025-08-15T12:00:49Z,,,,,
363468,2025-08-15 09:01:02.828951,85700,807M-10,-23.608897,-46.7516605,2025-08-15T12:00:24Z,,,,,
363469,2025-08-15 09:01:02.828951,85681,807M-10,-23.6185725,-46.6991085,2025-08-15T12:00:46Z,,,,,
363470,2025-08-15 09:01:02.828951,85615,807M-10,-23.620524,-46.699798,2025-08-15T12:00:25Z,,,,,
363471,2025-08-15 09:01:02.828951,85762,807M-10,-23.603229,-46.725297,2025-08-15T12:00:15Z,,,,,
363472,2025-08-15 09:01:02.828951,66118,6027-10,-23.72348275,-46.670784999999995,2025-08-15T12:00:40Z,,,,,
363473,2025-08-15 09:01:02.828951,66190,6027-10,-23.69680975,-46.701493,2025-08-15T12:00:56Z,,,,,
363474,2025-08-15 09:01:02.828951,66599,6027-10,-23.72222325,-46.68881025,2025-08-15T12:00:34Z,,,,,
363475,2025-08-15 09:01:02.828951,66133,6027-10,-23.718679,-46.699015,2025-08-15T12:00:31Z,,,,,
363476,2025-08-15 09:01:02.828951,66063,6027-10,-23.665791499999997,-46.7118705,2025-08-15T12:00:26Z,,,,,
363477,2025-08-15 09:01:02.828951,21795,175P-10,-23.584813500000003,-46.6360685,2025-08-15T12:00:55Z,,,,,
363478,2025-08-15 09:01:02.828951,21790,175P-10,-23.511732000000002,-46.65450787500001,2025-08-15T12:00:27Z,,,,,
363479,2025-08-15 09:01:02.828951,21789,175P-10,-23.502002,-46.64043725,2025-08-15T12:00:19Z,,,,,
363480,2025-08-15 09:01:02.828951,21576,175P-10,-23.556026250000002,-46.662388750000005,2025-08-15T12:00:39Z,,,,,
363481,2025-08-15 09:01:02.828951,21778,175P-10,-23.5863984375,-46.6361194375,2025-08-15T12:00:28Z,,,,,
363482,2025-08-15 09:01:02.828951,21794,175P-10,-23.565641499999998,-46.6513415,2025-08-15T12:00:57Z,,,,,
363483,2025-08-15 09:01:02.828951,21788,175P-10,-23.50025125,-46.63437975,2025-08-15T12:00:45Z,,,,,
363484,2025-08-15 09:01:02.828951,21792,175P-10,-23.5369465,-46.667593499999995,2025-08-15T12:00:18Z,,,,,
363485,2025-08-15 09:01:02.828951,21791,175P-10,-23.51208775,-46.65870775,2025-08-15T12:00:55Z,,,,,
363486,2025-08-15 09:01:02.828951,66103,6016-10,-23.771321,-46.6737205,2025-08-15T12:00:28Z,,,,,
363487,2025-08-15 09:01:02.828951,66487,6016-10,-23.75241525,-46.68851050000001,2025-08-15T12:00:18Z,,,,,
363488,2025-08-15 09:01:02.828951,66826,6016-10,-23.745172750000002,-46.689660249999996,2025-08-15T12:00:58Z,,,,,
363489,2025-08-15 09:01:02.828951,66474,6016-10,-23.763931,-46.6840255,2025-08-15T12:00:22Z,,,,,
363490,2025-08-15 09:01:02.828951,78816,7005-51,-23.66952,-46.773173,2025-08-15T12:00:34Z,,,,,
363491,2025-08-15 09:01:02.828951,78775,7005-51,-23.660897,-46.7694405,2025-08-15T12:00:51Z,,,,,
363492,2025-08-15 09:01:02.828951,78659,7005-51,-23.73443825,-46.781912750000004,2025-08-15T12:00:56Z,,,,,
363493,2025-08-15 09:01:02.828951,78604,7005-51,-23.73646075,-46.776863250000005,2025-08-15T12:00:22Z,,,,,
363494,2025-08-15 09:01:02.828951,78727,7005-51,-23.73646075,-46.776863250000005,2025-08-15T12:00:54Z,,,,,
363495,2025-08-15 09:01:02.828951,78390,7005-51,-23.71163975,-46.782505,2025-08-15T12:00:35Z,,,,,
363496,2025-08-15 09:01:02.828951,78585,7005-51,-23.688845375,-46.77301675,2025-08-15T12:00:21Z,,,,,
363497,2025-08-15 09:01:02.828951,31757,3063-10,-23.59853,-46.468552,2025-08-15T12:00:57Z,,,,,
363498,2025-08-15 09:01:02.828951,31665,3063-10,-23.560084,-46.4159775,2025-08-15T12:00:24Z,,,,,
363499,2025-08-15 09:01:02.828951,31655,3063-10,-23.567777,-46.416219,2025-08-15T12:00:16Z,,,,,
363500,2025-08-15 09:01:02.828951,31658,3063-10,-23.595400875000003,-46.43852187499999,2025-08-15T12:00:43Z,,,,,
363501,2025-08-15 09:01:02.828951,31758,3063-10,-23.613538,-46.476616,2025-08-15T12:00:42Z,,,,,
363502,2025-08-15 09:01:02.828951,31027,4313-10,-23.583026,-46.408417,2025-08-15T12:00:45Z,,,,,
363503,2025-08-15 09:01:02.828951,31096,4313-10,-23.5730655,-46.5043445,2025-08-15T12:00:53Z,,,,,
363504,2025-08-15 09:01:02.828951,31864,4313-10,-23.550840625,-46.607437499999996,2025-08-15T12:00:47Z,,,,,
363505,2025-08-15 09:01:02.828951,31286,4313-10,-23.5968,-46.4565125,2025-08-15T12:00:56Z,,,,,
363506,2025-08-15 09:01:02.828951,31250,4313-10,-23.554724625,-46.517799874999994,2025-08-15T12:00:31Z,,,,,
363507,2025-08-15 09:01:02.828951,31592,4313-10,-23.5479245,-46.629473,2025-08-15T12:00:24Z,,,,,
363508,2025-08-15 09:01:02.828951,31230,4313-10,-23.539324,-46.5446645,2025-08-15T12:00:22Z,,,,,
363509,2025-08-15 09:01:02.828951,31267,4313-10,-23.583196,-46.407725,2025-08-15T12:00:40Z,,,,,
363510,2025-08-15 09:01:02.828951,31265,4313-10,-23.5680475,-46.505795500000005,2025-08-15T12:00:40Z,,,,,
363511,2025-08-15 09:01:02.828951,31863,4313-10,-23.543296312499997,-46.58689325,2025-08-15T12:00:49Z,,,,,
363512,2025-08-15 09:01:02.828951,31244,4313-10,-23.596156,-46.436382,2025-08-15T12:00:48Z,,,,,
363513,2025-08-15 09:01:02.828951,31283,4313-10,-23.5831585,-46.407859,2025-08-15T12:00:23Z,,,,,
363514,2025-08-15 09:01:02.828951,31253,4313-10,-23.5538815,-46.5184675,2025-08-15T12:00:18Z,,,,,
363515,2025-08-15 09:01:02.828951,31241,4313-10,-23.538114999999998,-46.547312500000004,2025-08-15T12:00:16Z,,,,,
363516,2025-08-15 09:01:02.828951,31263,4313-10,-23.597265999999998,-46.467293,2025-08-15T12:00:52Z,,,,,
363517,2025-08-15 09:01:02.828951,45579,3745-10,-23.5431195,-46.564417,2025-08-15T12:00:26Z,,,,,
363518,2025-08-15 09:01:02.828951,45652,3745-10,-23.586201000000003,-46.517945,2025-08-15T12:00:42Z,,,,,
363519,2025-08-15 09:01:02.828951,45583,3745-10,-23.57055875,-46.52865875,2025-08-15T12:01:01Z,,,,,
363520,2025-08-15 09:01:02.828951,31174,4310-10,-23.543151375,-46.476816,2025-08-15T12:00:30Z,,,,,
363521,2025-08-15 09:01:02.828951,31142,4310-10,-23.537225749999998,-46.4557765,2025-08-15T12:00:17Z,,,,,
363522,2025-08-15 09:01:02.828951,31201,4310-10,-23.5352635,-46.4538,2025-08-15T12:00:27Z,,,,,
363523,2025-08-15 09:01:02.828951,31204,4310-10,-23.5350886875,-46.5496615625,2025-08-15T12:00:13Z,,,,,
363524,2025-08-15 09:01:02.828951,31208,4310-10,-23.546323,-46.6311355,2025-08-15T12:00:42Z,,,,,
363525,2025-08-15 09:01:02.828951,31189,4310-10,-23.53583225,-46.4917425,2025-08-15T12:00:47Z,,,,,
363526,2025-08-15 09:01:02.828951,31181,4310-10,-23.535687875,-46.55250100000001,2025-08-15T12:00:48Z,,,,,
363527,2025-08-15 09:01:02.828951,31184,4310-10,-23.542805187499997,-46.5851181875,2025-08-15T12:00:22Z,,,,,
363528,2025-08-15 09:01:02.828951,31209,4310-10,-23.5321085,-46.5343335,2025-08-15T12:00:45Z,,,,,
363529,2025-08-15 09:01:02.828951,31289,4310-10,-23.5349445,-46.4534115,2025-08-15T12:00:17Z,,,,,
363530,2025-08-15 09:01:02.828951,31165,4310-10,-23.5348025,-46.4532225,2025-08-15T12:00:27Z,,,,,
363531,2025-08-15 09:01:02.828951,31129,4310-10,-23.5346725,-46.453050000000005,2025-08-15T12:00:36Z,,,,,
363532,2025-08-15 09:01:02.828951,31162,4310-10,-23.547736,-46.6263965,2025-08-15T12:00:40Z,,,,,
363533,2025-08-15 09:01:02.828951,31198,4310-10,-23.547369,-46.630520000000004,2025-08-15T12:00:19Z,,,,,
363534,2025-08-15 09:01:02.828951,31177,4310-10,-23.545288125,-46.5976815,2025-08-15T12:00:44Z,,,,,
363535,2025-08-15 09:01:02.828951,31157,4310-10,-23.542441500000002,-46.5832325,2025-08-15T12:00:28Z,,,,,
363536,2025-08-15 09:01:02.828951,80200,8019-31,-23.545079,-46.74755450000001,2025-08-15T12:00:26Z,,,,,
363537,2025-08-15 09:01:02.828951,80411,8019-31,-23.5630215,-46.7474445,2025-08-15T12:00:33Z,,,,,
363538,2025-08-15 09:01:02.828951,78162,6039-21,-23.676071999999998,-46.789398000000006,2025-08-15T12:00:43Z,,,,,
363539,2025-08-15 09:01:02.828951,78301,6039-21,-23.655283,-46.762097,2025-08-15T12:00:47Z,,,,,
363540,2025-08-15 09:01:02.828951,21999,971R-10,-23.454421500000002,-46.7374495,2025-08-15T12:00:47Z,,,,,
363541,2025-08-15 09:01:02.828951,21977,971R-10,-23.5020055,-46.625392000000005,2025-08-15T12:00:17Z,,,,,
363542,2025-08-15 09:01:02.828951,21994,971R-10,-23.495199,-46.644662,2025-08-15T12:00:33Z,,,,,
363543,2025-08-15 09:01:02.828951,21979,971R-10,-23.5019995,-46.6255535,2025-08-15T12:00:18Z,,,,,
363544,2025-08-15 09:01:02.828951,21995,971R-10,-23.4394515,-46.7084175,2025-08-15T12:00:38Z,,,,,
363545,2025-08-15 09:01:02.828951,21992,971R-10,-23.442458249999998,-46.706540000000004,2025-08-15T12:00:44Z,,,,,
363546,2025-08-15 09:01:02.828951,21985,971R-10,-23.4671145,-46.678969499999994,2025-08-15T12:00:37Z,,,,,
363547,2025-08-15 09:01:02.828951,21984,971R-10,-23.4757485,-46.66410075,2025-08-15T12:00:33Z,,,,,
363548,2025-08-15 09:01:02.828951,11717,8055-51,-23.408987500000002,-46.758904,2025-08-15T12:00:17Z,,,,,
363549,2025-08-15 09:01:02.828951,11702,8055-51,-23.408545500000002,-46.740751,2025-08-15T12:00:56Z,,,,,
363550,2025-08-15 09:01:02.828951,11713,8055-51,-23.525546,-46.672542500000006,2025-08-15T12:00:40Z,,,,,
363551,2025-08-15 09:01:02.828951,11701,8055-51,-23.408545500000002,-46.740751,2025-08-15T12:00:44Z,,,,,
363552,2025-08-15 09:01:02.828951,68436,5012-10,-23.704661,-46.63425599999999,2025-08-15T12:00:44Z,,,,,
363553,2025-08-15 09:01:02.828951,68330,5012-10,-23.7072285,-46.6296535,2025-08-15T12:00:42Z,,,,,
363554,2025-08-15 09:01:02.828951,68068,5012-10,-23.658061500000002,-46.63581,2025-08-15T12:00:41Z,,,,,
363555,2025-08-15 09:01:02.828951,68199,5012-10,-23.7097155,-46.6354455,2025-08-15T12:01:00Z,,,,,
363556,2025-08-15 09:01:02.828951,68107,5012-10,-23.694277624999998,-46.63201012500001,2025-08-15T12:00:24Z,,,,,
363557,2025-08-15 09:01:02.828951,68194,5012-10,-23.6543855,-46.6367665,2025-08-15T12:00:55Z,,,,,
363558,2025-08-15 09:01:02.828951,71728,5119-10,-23.601188999999998,-46.714459,2025-08-15T12:00:46Z,,,,,
363559,2025-08-15 09:01:02.828951,71240,5119-10,-23.551242000000002,-46.637025,2025-08-15T12:00:29Z,,,,,
363560,2025-08-15 09:01:02.828951,71167,5119-10,-23.5895955,-46.701359499999995,2025-08-15T12:01:00Z,,,,,
363561,2025-08-15 09:01:02.828951,71316,5119-10,-23.65537525,-46.761322750000005,2025-08-15T12:00:38Z,,,,,
363562,2025-08-15 09:01:02.828951,71267,5119-10,-23.583599875,-46.67752337500001,2025-08-15T12:00:38Z,,,,,
363563,2025-08-15 09:01:02.828951,36037,2201-10,-23.5324795,-46.3946915,2025-08-15T12:00:35Z,,,,,
363564,2025-08-15 09:01:02.828951,41521,2290-10,-23.5722175,-46.50602175,2025-08-15T12:00:48Z,,,,,
363565,2025-08-15 09:01:02.828951,41599,2290-10,-23.533635500000003,-46.559470000000005,2025-08-15T12:00:38Z,,,,,
363566,2025-08-15 09:01:02.828951,41596,2290-10,-23.5461345,-46.630341,2025-08-15T12:00:52Z,,,,,
363567,2025-08-15 09:01:02.828951,41588,2290-10,-23.535055749999998,-46.57767750000001,2025-08-15T12:01:00Z,,,,,
363568,2025-08-15 09:01:02.828951,41584,2290-10,-23.53508,-46.5770435,2025-08-15T12:00:17Z,,,,,
363569,2025-08-15 09:01:02.828951,41512,2290-10,-23.535102875,-46.581697250000005,2025-08-15T12:00:20Z,,,,,
363570,2025-08-15 09:01:02.828951,41506,2290-10,-23.542240999999997,-46.6425995,2025-08-15T12:00:54Z,,,,,
363571,2025-08-15 09:01:02.828951,41546,2290-10,-23.607496,-46.4785605,2025-08-15T12:00:41Z,,,,,
363572,2025-08-15 09:01:02.828951,41505,2290-10,-23.536562749999998,-46.5887755,2025-08-15T12:00:52Z,,,,,
363573,2025-08-15 09:01:02.828951,41504,2290-10,-23.54311,-46.547276749999995,2025-08-15T12:00:56Z,,,,,
363574,2025-08-15 09:01:02.828951,41553,2290-10,-23.5397245,-46.6367075,2025-08-15T12:00:46Z,,,,,
363575,2025-08-15 09:01:02.828951,41552,2290-10,-23.546035500000002,-46.6306175,2025-08-15T12:00:51Z,,,,,
363576,2025-08-15 09:01:02.828951,41520,2290-10,-23.5461345,-46.630341,2025-08-15T12:00:32Z,,,,,
363577,2025-08-15 09:01:02.828951,41582,2290-10,-23.5414355,-46.628296,2025-08-15T12:00:53Z,,,,,
363578,2025-08-15 09:01:02.828951,41564,2290-10,-23.6131955,-46.476123,2025-08-15T12:00:43Z,,,,,
363579,2025-08-15 09:01:02.828951,41570,2290-10,-23.5580635,-46.522337500000006,2025-08-15T12:00:59Z,,,,,
363580,2025-08-15 09:01:02.828951,41545,2290-10,-23.537488500000002,-46.556242999999995,2025-08-15T12:00:16Z,,,,,
363581,2025-08-15 09:01:02.828951,41577,2290-10,-23.577493250000003,-46.50348375,2025-08-15T12:00:44Z,,,,,
363582,2025-08-15 09:01:02.828951,41581,2290-10,-23.5393465,-46.634314,2025-08-15T12:00:41Z,,,,,
363583,2025-08-15 09:01:02.828951,41598,2290-10,-23.55012275,-46.63123525,2025-08-15T12:00:16Z,,,,,
363584,2025-08-15 09:01:02.828951,80112,809R-10,-23.581757500000002,-46.7601035,2025-08-15T12:00:21Z,,,,,
363585,2025-08-15 09:01:02.828951,80258,809R-10,-23.566112500000003,-46.701726,2025-08-15T12:00:20Z,,,,,
363586,2025-08-15 09:01:02.828951,80996,809R-10,-23.573863000000003,-46.735981,2025-08-15T12:00:41Z,,,,,
363587,2025-08-15 09:01:02.828951,64700,627M-10,-23.697235499999998,-46.667523,2025-08-15T12:00:19Z,,,,,
363588,2025-08-15 09:01:02.828951,51420,5038-10,-23.6548655,-46.604147999999995,2025-08-15T12:00:53Z,,,,,
363589,2025-08-15 09:01:02.828951,51413,5038-10,-23.6303065,-46.603269999999995,2025-08-15T12:00:52Z,,,,,
363590,2025-08-15 09:01:02.828951,51412,5038-10,-23.655285,-46.6081805,2025-08-15T12:00:38Z,,,,,
363591,2025-08-15 09:01:02.828951,51308,5038-10,-23.636205500000003,-46.6064155,2025-08-15T12:00:24Z,,,,,
363592,2025-08-15 09:01:02.828951,51422,5038-10,-23.6297025,-46.6021015,2025-08-15T12:00:57Z,,,,,
363593,2025-08-15 09:01:02.828951,78217,7062-41,-23.6530555,-46.765734,2025-08-15T12:00:58Z,,,,,
363594,2025-08-15 09:01:02.828951,78729,7062-41,-23.6493495,-46.759599,2025-08-15T12:00:20Z,,,,,
363595,2025-08-15 09:01:02.828951,78222,7062-31,-23.6463475,-46.7730035,2025-08-15T12:00:45Z,,,,,
363596,2025-08-15 09:01:02.828951,78469,7062-31,-23.641098,-46.778341,2025-08-15T12:00:59Z,,,,,
363597,2025-08-15 09:01:02.828951,78737,7062-31,-23.6463915,-46.7728495,2025-08-15T12:00:21Z,,,,,
363598,2025-08-15 09:01:02.828951,45126,3134-10,-23.57428475,-46.5134755,2025-08-15T12:00:35Z,,,,,
363599,2025-08-15 09:01:02.828951,45470,3134-10,-23.573043,-46.56943699999999,2025-08-15T12:00:57Z,,,,,
363600,2025-08-15 09:01:02.828951,45525,3134-10,-23.5638,-46.505301,2025-08-15T12:00:55Z,,,,,
363601,2025-08-15 09:01:02.828951,45108,3134-10,-23.5814765,-46.537658,2025-08-15T12:00:32Z,,,,,
363602,2025-08-15 09:01:02.828951,45506,3134-10,-23.5632475,-46.505516,2025-08-15T12:01:00Z,,,,,
363603,2025-08-15 09:01:02.828951,45152,3134-10,-23.563912000000002,-46.5052585,2025-08-15T12:00:34Z,,,,,
363604,2025-08-15 09:01:02.828951,45005,3134-10,-23.5872245,-46.5846475,2025-08-15T12:00:53Z,,,,,
363605,2025-08-15 09:01:02.828951,45665,3134-10,-23.591555,-46.5888205,2025-08-15T12:00:46Z,,,,,
363606,2025-08-15 09:01:02.828951,45481,3134-10,-23.5765795,-46.5498745,2025-08-15T12:00:57Z,,,,,
363607,2025-08-15 09:01:02.828951,45442,3134-10,-23.5783275,-46.578210999999996,2025-08-15T12:00:32Z,,,,,
363608,2025-08-15 09:01:02.828951,73479,7016-21,-23.666076875,-46.715127249999995,2025-08-15T12:00:55Z,,,,,
363609,2025-08-15 09:01:02.828951,73436,7016-21,-23.6767215,-46.73422275,2025-08-15T12:00:20Z,,,,,
363610,2025-08-15 09:01:02.828951,73447,7016-21,-23.667482,-46.7290345,2025-08-15T12:00:39Z,,,,,
363611,2025-08-15 09:01:02.828951,73432,7016-21,-23.688445,-46.7655115,2025-08-15T12:00:59Z,,,,,
363612,2025-08-15 09:01:02.828951,36637,3754-10,-23.535124,-46.428360999999995,2025-08-15T12:00:18Z,,,,,
363613,2025-08-15 09:01:02.828951,36554,3754-10,-23.568060000000003,-46.40042699999999,2025-08-15T12:00:16Z,,,,,
363614,2025-08-15 09:01:02.828951,36088,3754-10,-23.559858875000003,-46.406268375,2025-08-15T12:00:52Z,,,,,
363615,2025-08-15 09:01:02.828951,12479,938L-10,-23.4754695,-46.6707,2025-08-15T12:00:56Z,,,,,
363616,2025-08-15 09:01:02.828951,12474,938L-10,-23.481600999999998,-46.674812,2025-08-15T12:00:39Z,,,,,
363617,2025-08-15 09:01:02.828951,12428,938L-10,-23.49064,-46.684991,2025-08-15T12:00:40Z,,,,,
363618,2025-08-15 09:01:02.828951,12433,938L-10,-23.515402,-46.69489875000001,2025-08-15T12:00:18Z,,,,,
363619,2025-08-15 09:01:02.828951,12615,938L-10,-23.475101000000002,-46.670268,2025-08-15T12:00:45Z,,,,,
363620,2025-08-15 09:01:02.828951,16993,9011-10,-23.449002,-46.701524,2025-08-15T12:00:42Z,,,,,
363621,2025-08-15 09:01:02.828951,16228,9011-10,-23.4543205,-46.7377025,2025-08-15T12:00:30Z,,,,,
363622,2025-08-15 09:01:02.828951,16329,9011-10,-23.475094499999997,-46.669956,2025-08-15T12:00:51Z,,,,,
363623,2025-08-15 09:01:02.828951,16990,9011-10,-23.4531525,-46.697125,2025-08-15T12:00:31Z,,,,,
363624,2025-08-15 09:01:02.828951,16989,9011-10,-23.435501000000002,-46.7348485,2025-08-15T12:00:36Z,,,,,
363625,2025-08-15 09:01:02.828951,16985,9011-10,-23.44100675,-46.73360375,2025-08-15T12:00:56Z,,,,,
363626,2025-08-15 09:01:02.828951,16988,9011-10,-23.454522500000003,-46.737875,2025-08-15T12:00:53Z,,,,,
363627,2025-08-15 09:01:02.828951,55031,4029-10,-23.6043955,-46.509108,2025-08-15T12:00:22Z,,,,,
363628,2025-08-15 09:01:02.828951,55453,4029-10,-23.6103475,-46.4859865,2025-08-15T12:00:28Z,,,,,
363629,2025-08-15 09:01:02.828951,55096,4029-10,-23.610222,-46.4802265,2025-08-15T12:00:50Z,,,,,
363630,2025-08-15 09:01:02.828951,81602,809V-10,-23.5602905,-46.671777500000005,2025-08-15T12:00:45Z,,,,,
363631,2025-08-15 09:01:02.828951,81510,809V-10,-23.575621750000003,-46.730134750000005,2025-08-15T12:00:22Z,,,,,
363632,2025-08-15 09:01:02.828951,81428,809V-10,-23.569272625,-46.715618375000005,2025-08-15T12:00:55Z,,,,,
363633,2025-08-15 09:01:02.828951,66075,6093-10,-23.747792,-46.708254499999995,2025-08-15T12:00:38Z,,,,,
363634,2025-08-15 09:01:02.828951,66443,6093-10,-23.857115999999998,-46.7036375,2025-08-15T12:00:39Z,,,,,
363635,2025-08-15 09:01:02.828951,66135,6093-10,-23.847936,-46.715059,2025-08-15T12:00:57Z,,,,,
363636,2025-08-15 09:01:02.828951,66290,6093-10,-23.758502,-46.714864,2025-08-15T12:01:00Z,,,,,
363637,2025-08-15 09:01:02.828951,66270,6093-10,-23.7365225,-46.697042499999995,2025-08-15T12:00:16Z,,,,,
363638,2025-08-15 09:01:02.828951,66254,6093-10,-23.788978,-46.72659337500001,2025-08-15T12:00:51Z,,,,,
363639,2025-08-15 09:01:02.828951,66510,6093-10,-23.747792,-46.708254499999995,2025-08-15T12:00:31Z,,,,,
363640,2025-08-15 09:01:02.828951,36334,3006-10,-23.54658725,-46.39611525,2025-08-15T12:00:45Z,,,,,
363641,2025-08-15 09:01:02.828951,36129,3006-10,-23.545572999999997,-46.4032005,2025-08-15T12:00:32Z,,,,,
363642,2025-08-15 09:01:02.828951,66548,6057-10,-23.7377555,-46.6976535,2025-08-15T12:00:23Z,,,,,
363643,2025-08-15 09:01:02.828951,66854,6057-10,-23.766202,-46.7087025,2025-08-15T12:00:55Z,,,,,
363644,2025-08-15 09:01:02.828951,66598,6057-10,-23.76584475,-46.708275875,2025-08-15T12:00:43Z,,,,,
363645,2025-08-15 09:01:02.828951,66524,6057-10,-23.76557225,-46.70793162499999,2025-08-15T12:00:45Z,,,,,
363646,2025-08-15 09:01:02.828951,66923,6057-10,-23.75170875,-46.710909,2025-08-15T12:00:58Z,,,,,
363647,2025-08-15 09:01:02.828951,66372,6058-10,-23.7673865,-46.68791900000001,2025-08-15T12:00:30Z,,,,,
363648,2025-08-15 09:01:02.828951,73825,637A-26,-23.566554,-46.701409999999996,2025-08-15T12:00:40Z,,,,,
363649,2025-08-15 09:01:02.828951,36657,4055-10,-23.5502815,-46.4213455,2025-08-15T12:00:17Z,,,,,
363650,2025-08-15 09:01:02.828951,16089,938V-10,-23.4522555,-46.6872665,2025-08-15T12:00:58Z,,,,,
