id,timestamp_analise,id_onibus,letreiro_linha,posicao_atual_lat,posicao_atual_lon,horario_posicao,proximo_ponto_previsto,horario_previsto_chegada
2982719,"2025-09-30 01:57:04.235357",31240,4313-10,-23.5364,-46.5479415,2025-08-14T08:42:22Z,540014576.0,08:45
2982720,"2025-09-30 01:57:04.235357",31028,4313-10,-23.56521725,-46.50791875,2025-08-14T08:42:17Z,540014585.0,08:10
2982721,"2025-09-30 01:57:04.235357",31256,4313-10,-23.5870865,-46.4864475,2025-08-14T08:42:22Z,200012487.0,21:47
2986167,"2025-09-30 01:57:04.235357",31177,4310-10,-23.5404345,-46.48488075,2025-08-14T09:12:13Z,8210206.0,00:00
2986168,"2025-09-30 01:57:04.235357",31174,4310-10,-23.535237375,-46.5495735,2025-08-14T09:12:02Z,820012014.0,05:36
2986169,"2025-09-30 01:57:04.235357",31198,4310-10,-23.542141,-46.482006,2025-08-14T09:11:50Z,820012014.0,09:17
2986171,"2025-09-30 01:57:04.235357",31144,4310-10,-23.5491685,-46.629249,2025-08-14T09:12:18Z,540014575.0,18:54
2986836,"2025-09-30 01:57:04.235357",11887,917H-10,-23.502674875,-46.74674775,2025-08-14T09:12:26Z,440016921.0,08:39
2986837,"2025-09-30 01:57:04.235357",11882,917H-10,-23.5554455,-46.667284,2025-08-14T09:12:10Z,440016921.0,19:59
2986838,"2025-09-30 01:57:04.235357",11886,917H-10,-23.5818325,-46.6380255,2025-08-14T09:12:12Z,440016921.0,04:59
2986839,"2025-09-30 01:57:04.235357",11456,917H-10,-23.4983085,-46.746239,2025-08-14T09:12:13Z,440016921.0,01:54
2986840,"2025-09-30 01:57:04.235357",11910,917H-10,-23.4979465,-46.7462575,2025-08-14T09:12:28Z,440016921.0,08:21
2986941,"2025-09-30 01:57:04.235357",31092,4313-10,-23.55305475,-46.614928,2025-08-14T09:12:26Z,820012014.0,07:24
2986942,"2025-09-30 01:57:04.235357",31237,4313-10,-23.5816895,-46.49187,2025-08-14T09:12:01Z,820012014.0,00:44
2986943,"2025-09-30 01:57:04.235357",31240,4313-10,-23.594748,-46.444042,2025-08-14T09:11:55Z,540014576.0,08:45
2986944,"2025-09-30 01:57:04.235357",31028,4313-10,-23.594445,-46.4252945,2025-08-14T09:07:22Z,540014585.0,08:10
2986945,"2025-09-30 01:57:04.235357",31590,4313-10,-23.5414035,-46.5380655,2025-08-14T09:11:53Z,80014580.0,00:00
2986946,"2025-09-30 01:57:04.235357",31096,4313-10,-23.58116225,-46.410831,2025-08-14T09:12:06Z,200012485.0,08:44
2987687,"2025-09-30 01:57:04.235357",31266,4313-10,-23.54987,-46.5238655,2025-08-14T09:12:09Z,540014587.0,06:10
2987689,"2025-09-30 01:57:04.235357",31093,4313-10,-23.5380115,-46.56401025,2025-08-14T09:12:04Z,820012014.0,07:24
2987690,"2025-09-30 01:57:04.235357",31251,4313-10,-23.596577,-46.4563185,2025-08-14T09:12:04Z,820012014.0,20:15
2987691,"2025-09-30 01:57:04.235357",31265,4313-10,-23.594605,-46.4263055,2025-08-14T09:11:47Z,540014584.0,07:31
2987692,"2025-09-30 01:57:04.235357",31256,4313-10,-23.5824165,-46.407865,2025-08-14T09:11:50Z,200012487.0,21:47
2987693,"2025-09-30 01:57:04.235357",31267,4313-10,-23.57687,-46.5010945,2025-08-14T09:12:20Z,200012487.0,00:00
2987694,"2025-09-30 01:57:04.235357",31592,4313-10,-23.5924915,-46.472427,2025-08-14T09:11:56Z,820012486.0,01:22
2987695,"2025-09-30 01:57:04.235357",31254,4313-10,-23.547545,-46.629699,2025-08-14T09:12:14Z,820012014.0,06:30
2987696,"2025-09-30 01:57:04.235357",31277,4313-10,-23.5563495,-46.51603,2025-08-14T09:12:05Z,820012014.0,19:00
2987697,"2025-09-30 01:57:04.235357",31282,4313-10,-23.5407055,-46.539671,2025-08-14T09:12:17Z,820012014.0,08:18
2987698,"2025-09-30 01:57:04.235357",31258,4313-10,-23.5824,-46.408069,2025-08-14T09:12:28Z,200012487.0,00:05
2987699,"2025-09-30 01:57:04.235357",31301,4313-10,-23.5785145,-46.4959885,2025-08-14T09:11:57Z,820012486.0,00:53
2987700,"2025-09-30 01:57:04.235357",31263,4313-10,-23.5824475,-46.407563,2025-08-14T09:12:17Z,80014597.0,09:09
2987701,"2025-09-30 01:57:04.235357",31105,4313-10,-23.5946545,-46.448843,2025-08-14T09:12:05Z,820012014.0,20:55
2987702,"2025-09-30 01:57:04.235357",31095,4313-10,-23.547058,-46.6300155,2025-08-14T09:12:00Z,820012014.0,01:07
2988307,"2025-09-30 01:57:04.235357",31184,4310-10,-23.5340695,-46.544123125,2025-08-14T09:12:26Z,930012483.0,00:00
2988309,"2025-09-30 01:57:04.235357",31122,4310-10,-23.545514,-46.5983455,2025-08-14T09:12:23Z,80014597.0,08:14
2988310,"2025-09-30 01:57:04.235357",31205,4310-10,-23.5352635,-46.4538,2025-08-14T09:11:53Z,80014597.0,18:55
2988312,"2025-09-30 01:57:04.235357",31204,4310-10,-23.5352635,-46.4538,2025-08-14T09:12:01Z,80014597.0,09:08
2988313,"2025-09-30 01:57:04.235357",31147,4310-10,-23.5380945,-46.56440075,2025-08-14T09:12:24Z,820012014.0,06:24
2988315,"2025-09-30 01:57:04.235357",31157,4310-10,-23.543241,-46.474832,2025-08-14T09:12:10Z,820012014.0,07:02
2988316,"2025-09-30 01:57:04.235357",31120,4310-10,-23.552643,-46.6152955,2025-08-14T09:12:26Z,540014585.0,10:38
2988317,"2025-09-30 01:57:04.235357",31155,4310-10,-23.5428051875,-46.5851181875,2025-08-14T09:12:18Z,930012483.0,00:01
2988318,"2025-09-30 01:57:04.235357",31172,4310-10,-23.5323125,-46.535538,2025-08-14T09:12:25Z,820012014.0,22:16
2990831,"2025-09-30 01:57:04.235357",11894,917H-10,-23.549617625,-46.681638375,2025-08-14T09:12:03Z,440016921.0,06:28
2990833,"2025-09-30 01:57:04.235357",11893,917H-10,-23.5582825,-46.660157375,2025-08-14T09:12:13Z,440016921.0,21:24
2990834,"2025-09-30 01:57:04.235357",11901,917H-10,-23.513326,-46.7541345,2025-08-14T09:12:13Z,440016921.0,21:57
2990835,"2025-09-30 01:57:04.235357",11823,917H-10,-23.535822,-46.71315525,2025-08-14T09:12:04Z,70016916.0,08:20
2990836,"2025-09-30 01:57:04.235357",11907,917H-10,-23.48608,-46.7258125,2025-08-14T09:12:21Z,70016782.0,09:12
2990837,"2025-09-30 01:57:04.235357",11888,917H-10,-23.589263,-46.634504,2025-08-14T09:12:21Z,70016782.0,00:22
2990838,"2025-09-30 01:57:04.235357",11898,917H-10,-23.5371405,-46.714267,2025-08-14T09:12:21Z,440016921.0,07:00
2992657,"2025-09-30 01:57:04.235357",31177,4310-10,-23.535216,-46.4541105,2025-08-14T09:42:30Z,8210206.0,00:00
2992660,"2025-09-30 01:57:04.235357",31116,4310-10,-23.5413885,-46.4837015,2025-08-14T09:42:05Z,820012501.0,09:06
2992661,"2025-09-30 01:57:04.235357",31174,4310-10,-23.534413,-46.4526755,2025-08-14T09:42:05Z,820012014.0,05:36
2992662,"2025-09-30 01:57:04.235357",31198,4310-10,-23.534008,-46.497419,2025-08-14T09:42:06Z,820012014.0,09:17
2992663,"2025-09-30 01:57:04.235357",31205,4310-10,-23.5332015,-46.5395755,2025-08-14T09:42:25Z,80014597.0,18:55
2992665,"2025-09-30 01:57:04.235357",31204,4310-10,-23.5332015,-46.5395755,2025-08-14T09:42:00Z,80014597.0,09:08
2992666,"2025-09-30 01:57:04.235357",31147,4310-10,-23.547027,-46.630752,2025-08-14T09:41:57Z,820012014.0,06:24
2992669,"2025-09-30 01:57:04.235357",31157,4310-10,-23.5425453125,-46.5837603125,2025-08-14T09:42:25Z,820012014.0,07:02
2992670,"2025-09-30 01:57:04.235357",31172,4310-10,-23.5449565,-46.6306835,2025-08-14T09:41:56Z,820012014.0,22:16
2993451,"2025-09-30 01:57:04.235357",11887,917H-10,-23.4866745,-46.725973,2025-08-14T09:42:00Z,440016921.0,08:39
2993452,"2025-09-30 01:57:04.235357",11882,917H-10,-23.532109,-46.734941125,2025-08-14T09:42:23Z,440016921.0,19:59
2993453,"2025-09-30 01:57:04.235357",11886,917H-10,-23.540995,-46.698642,2025-08-14T09:42:27Z,440016921.0,04:59
2993454,"2025-09-30 01:57:04.235357",11906,917H-10,-23.585834625,-46.635377,2025-08-14T09:42:23Z,440016921.0,00:18
2993456,"2025-09-30 01:57:04.235357",11888,917H-10,-23.555445,-46.663061,2025-08-14T09:42:27Z,70016782.0,00:22
2993593,"2025-09-30 01:57:04.235357",31092,4313-10,-23.5790215,-46.495393,2025-08-14T09:42:27Z,820012014.0,07:24
2993594,"2025-09-30 01:57:04.235357",31237,4313-10,-23.5831765,-46.4077945,2025-08-14T09:42:27Z,820012014.0,00:44
2993596,"2025-09-30 01:57:04.235357",31254,4313-10,-23.548964,-46.525281,2025-08-14T09:42:31Z,820012014.0,06:30
2993597,"2025-09-30 01:57:04.235357",31590,4313-10,-23.59485475,-46.4414265,2025-08-14T09:42:29Z,80014580.0,00:00
2993599,"2025-09-30 01:57:04.235357",31095,4313-10,-23.541665,-46.579127,2025-08-14T09:42:13Z,820012014.0,01:07
2993600,"2025-09-30 01:57:04.235357",31239,4313-10,-23.5730655,-46.5043445,2025-08-14T09:42:24Z,820012014.0,08:26
2994369,"2025-09-30 01:57:04.235357",31266,4313-10,-23.5515695,-46.624459,2025-08-14T09:42:29Z,540014587.0,06:10
2994370,"2025-09-30 01:57:04.235357",31240,4313-10,-23.580378625,-46.4131895,2025-08-14T09:42:11Z,540014576.0,08:45
2994371,"2025-09-30 01:57:04.235357",31024,4313-10,-23.5948865,-46.427995875,2025-08-14T09:42:15Z,820012014.0,07:34
2994373,"2025-09-30 01:57:04.235357",31251,4313-10,-23.5603135,-46.512091,2025-08-14T09:42:24Z,820012014.0,20:15
2994374,"2025-09-30 01:57:04.235357",31265,4313-10,-23.5805935,-46.49206425,2025-08-14T09:42:01Z,540014584.0,07:31
2994375,"2025-09-30 01:57:04.235357",31256,4313-10,-23.595864,-46.4524015,2025-08-14T09:42:01Z,200012487.0,21:47
2994376,"2025-09-30 01:57:04.235357",31267,4313-10,-23.5359945,-46.553915,2025-08-14T09:41:54Z,200012487.0,00:00
2994377,"2025-09-30 01:57:04.235357",31592,4313-10,-23.5416835,-46.534606,2025-08-14T09:42:12Z,820012486.0,01:22
2994378,"2025-09-30 01:57:04.235357",31277,4313-10,-23.552281,-46.6190655,2025-08-14T09:42:21Z,820012014.0,19:00
2994379,"2025-09-30 01:57:04.235357",31282,4313-10,-23.547058,-46.6300155,2025-08-14T09:41:49Z,820012014.0,08:18
2994380,"2025-09-30 01:57:04.235357",31258,4313-10,-23.596497,-46.456201,2025-08-14T09:42:00Z,200012487.0,00:05
2994381,"2025-09-30 01:57:04.235357",31301,4313-10,-23.536997875,-46.558906625,2025-08-14T09:42:25Z,820012486.0,00:53
2994382,"2025-09-30 01:57:04.235357",31105,4313-10,-23.5612685,-46.511074,2025-08-14T09:42:21Z,820012014.0,20:55
2994383,"2025-09-30 01:57:04.235357",31096,4313-10,-23.5959145,-46.4366055,2025-08-14T09:42:23Z,200012485.0,08:44
2996811,"2025-09-30 01:57:04.235357",31184,4310-10,-23.535216,-46.4541105,2025-08-14T09:42:11Z,930012483.0,00:00
2996812,"2025-09-30 01:57:04.235357",31122,4310-10,-23.545980125,-46.59847575,2025-08-14T09:42:21Z,80014597.0,08:14
2996813,"2025-09-30 01:57:04.235357",31144,4310-10,-23.535746,-46.49264875,2025-08-14T09:42:07Z,540014575.0,18:54
2996814,"2025-09-30 01:57:04.235357",31120,4310-10,-23.541288,-46.5781875,2025-08-14T09:42:17Z,540014585.0,10:38
2996815,"2025-09-30 01:57:04.235357",31155,4310-10,-23.551944,-46.624623,2025-08-14T09:41:54Z,930012483.0,00:01
2996816,"2025-09-30 01:57:04.235357",31201,4310-10,-23.5419625,-46.4828385,2025-08-14T09:42:29Z,80014580.0,00:00
2996817,"2025-09-30 01:57:04.235357",31134,4310-10,-23.535216,-46.4541105,2025-08-14T09:42:14Z,540014576.0,08:19
2997852,"2025-09-30 01:57:04.235357",11894,917H-10,-23.589249,-46.633758,2025-08-14T09:42:20Z,440016921.0,06:28
2997853,"2025-09-30 01:57:04.235357",11893,917H-10,-23.58924,-46.6349375,2025-08-14T09:42:31Z,440016921.0,21:24
2997854,"2025-09-30 01:57:04.235357",11901,917H-10,-23.5354995,-46.711591,2025-08-14T09:42:32Z,440016921.0,21:57
2997855,"2025-09-30 01:57:04.235357",11823,917H-10,-23.57299675,-46.642757,2025-08-14T09:42:20Z,70016916.0,08:20
2997856,"2025-09-30 01:57:04.235357",11456,917H-10,-23.486438,-46.726151,2025-08-14T09:42:29Z,440016921.0,01:54
2997857,"2025-09-30 01:57:04.235357",11907,917H-10,-23.506066,-46.7476425,2025-08-14T09:41:53Z,70016782.0,09:12
2997858,"2025-09-30 01:57:04.235357",11910,917H-10,-23.486014,-46.7257505,2025-08-14T09:41:50Z,440016921.0,08:21
2997859,"2025-09-30 01:57:04.235357",11898,917H-10,-23.572081,-46.64341475,2025-08-14T09:41:54Z,440016921.0,07:00
2999738,"2025-09-30 01:57:04.235357",31177,4310-10,-23.53278775,-46.53761325,2025-08-14T10:12:12Z,8210206.0,00:00
2999740,"2025-09-30 01:57:04.235357",31116,4310-10,-23.54716175,-46.601414,2025-08-14T10:12:21Z,820012501.0,09:06
2999741,"2025-09-30 01:57:04.235357",31174,4310-10,-23.536626625,-46.55699375,2025-08-14T10:12:22Z,820012014.0,05:36
2999742,"2025-09-30 01:57:04.235357",31198,4310-10,-23.5511505,-46.6085935,2025-08-14T10:12:26Z,820012014.0,09:17
2999743,"2025-09-30 01:57:04.235357",31357,4310-10,-23.539523,-46.572282,2025-08-14T10:12:00Z,820012014.0,05:09
2999744,"2025-09-30 01:57:04.235357",31204,4310-10,-23.5467695,-46.630927,2025-08-14T10:12:29Z,80014597.0,09:08
2999746,"2025-09-30 01:57:04.235357",31144,4310-10,-23.5382535,-46.486276,2025-08-14T10:12:24Z,540014575.0,18:54
2999749,"2025-09-30 01:57:04.235357",31201,4310-10,-23.530301375,-46.503272375,2025-08-14T10:11:58Z,80014580.0,00:00
3000618,"2025-09-30 01:57:04.235357",11887,917H-10,-23.4867275,-46.7373635,2025-08-14T10:12:17Z,440016921.0,08:39
3000619,"2025-09-30 01:57:04.235357",11890,917H-10,-23.486014,-46.7257505,2025-08-14T10:12:26Z,70016782.0,00:11
3000621,"2025-09-30 01:57:04.235357",11901,917H-10,-23.566319875,-46.650733625,2025-08-14T10:12:05Z,440016921.0,21:57
3000622,"2025-09-30 01:57:04.235357",11823,917H-10,-23.5892145,-46.634663,2025-08-14T10:11:54Z,70016916.0,08:20
3000623,"2025-09-30 01:57:04.235357",11456,917H-10,-23.49501,-46.747441,2025-08-14T10:12:02Z,440016921.0,01:54
3000624,"2025-09-30 01:57:04.235357",11907,917H-10,-23.534440875,-46.72766075,2025-08-14T10:12:10Z,70016782.0,09:12
3000625,"2025-09-30 01:57:04.235357",11910,917H-10,-23.518142,-46.753121375,2025-08-14T10:12:08Z,440016921.0,08:21
3000626,"2025-09-30 01:57:04.235357",11898,917H-10,-23.5892975,-46.6342335,2025-08-14T10:12:14Z,440016921.0,07:00
3000780,"2025-09-30 01:57:04.235357",31092,4313-10,-23.581097,-46.4143675,2025-08-14T10:12:27Z,820012014.0,07:24
3000781,"2025-09-30 01:57:04.235357",31266,4313-10,-23.5392045,-46.569772,2025-08-14T10:12:01Z,540014587.0,06:10
3000783,"2025-09-30 01:57:04.235357",31093,4313-10,-23.539642625,-46.543801625,2025-08-14T10:11:57Z,820012014.0,07:24
3000784,"2025-09-30 01:57:04.235357",31594,4313-10,-23.5479245,-46.629473,2025-08-14T10:12:21Z,540014575.0,00:07
3000785,"2025-09-30 01:57:04.235357",31254,4313-10,-23.59481075,-46.4491715,2025-08-14T10:12:03Z,820012014.0,06:30
3000786,"2025-09-30 01:57:04.235357",31277,4313-10,-23.544168875,-46.59126675,2025-08-14T10:11:49Z,820012014.0,19:00
3000787,"2025-09-30 01:57:04.235357",31282,4313-10,-23.53690675,-46.55782525,2025-08-14T10:12:10Z,820012014.0,08:18
3000788,"2025-09-30 01:57:04.235357",31095,4313-10,-23.587142,-46.4837675,2025-08-14T10:12:25Z,820012014.0,01:07
3000789,"2025-09-30 01:57:04.235357",31239,4313-10,-23.5881725,-46.415104,2025-08-14T10:11:56Z,820012014.0,08:26
3001306,"2025-09-30 01:57:04.235357",11882,917H-10,-23.484198,-46.7424105,2025-08-14T10:11:52Z,440016921.0,19:59
3001307,"2025-09-30 01:57:04.235357",11886,917H-10,-23.514728,-46.7538905,2025-08-14T10:12:02Z,440016921.0,04:59
3001308,"2025-09-30 01:57:04.235357",11906,917H-10,-23.547425,-46.689109,2025-08-14T10:11:53Z,440016921.0,00:18
3001309,"2025-09-30 01:57:04.235357",11894,917H-10,-23.589511,-46.6342965,2025-08-14T10:11:52Z,440016921.0,06:28
3001311,"2025-09-30 01:57:04.235357",11893,917H-10,-23.57696325,-46.64073325,2025-08-14T10:12:04Z,440016921.0,21:24
3001312,"2025-09-30 01:57:04.235357",11888,917H-10,-23.537891,-46.7195325,2025-08-14T10:12:10Z,70016782.0,00:22
3002732,"2025-09-30 01:57:04.235357",31184,4310-10,-23.54462675,-46.593598125,2025-08-14T10:12:28Z,930012483.0,00:00
3002733,"2025-09-30 01:57:04.235357",31192,4310-10,-23.53591975,-46.454664875,2025-08-14T10:12:21Z,820012014.0,16:52
3002735,"2025-09-30 01:57:04.235357",31205,4310-10,-23.535216,-46.4541105,2025-08-14T10:12:18Z,80014597.0,18:55
3002737,"2025-09-30 01:57:04.235357",31147,4310-10,-23.53720825,-46.559264125,2025-08-14T10:10:00Z,820012014.0,06:24
3002739,"2025-09-30 01:57:04.235357",31157,4310-10,-23.547625,-46.630348,2025-08-14T10:12:27Z,820012014.0,07:02
3002740,"2025-09-30 01:57:04.235357",31120,4310-10,-23.539396,-46.4579205,2025-08-14T10:12:16Z,540014585.0,10:38
3002741,"2025-09-30 01:57:04.235357",31155,4310-10,-23.5314775,-46.5016385,2025-08-14T10:12:31Z,930012483.0,00:01
3002742,"2025-09-30 01:57:04.235357",31172,4310-10,-23.54956025,-46.605112,2025-08-14T10:12:27Z,820012014.0,22:16
3002743,"2025-09-30 01:57:04.235357",31134,4310-10,-23.543874125,-46.58981925,2025-08-14T10:11:44Z,540014576.0,08:19
3002783,"2025-09-30 01:57:04.235357",31237,4313-10,-23.595957,-46.45299125,2025-08-14T10:12:04Z,820012014.0,00:44
3002784,"2025-09-30 01:57:04.235357",31240,4313-10,-23.5866735,-46.4835865,2025-08-14T10:12:29Z,540014576.0,08:45
3002785,"2025-09-30 01:57:04.235357",31024,4313-10,-23.5760405,-46.501961,2025-08-14T10:12:29Z,820012014.0,07:34
3002787,"2025-09-30 01:57:04.235357",31251,4313-10,-23.5454235,-46.598114,2025-08-14T10:12:12Z,820012014.0,20:15
3002788,"2025-09-30 01:57:04.235357",31265,4313-10,-23.550654,-46.522548,2025-08-14T10:12:13Z,540014584.0,07:31
3002789,"2025-09-30 01:57:04.235357",31256,4313-10,-23.56550175,-46.5072795,2025-08-14T10:12:16Z,200012487.0,21:47
3002790,"2025-09-30 01:57:04.235357",31258,4313-10,-23.5612685,-46.511074,2025-08-14T10:12:15Z,200012487.0,00:05
3002791,"2025-09-30 01:57:04.235357",31301,4313-10,-23.547545,-46.629699,2025-08-14T10:12:33Z,820012486.0,00:53
3002792,"2025-09-30 01:57:04.235357",31590,4313-10,-23.59028075,-46.416637,2025-08-14T10:12:21Z,80014580.0,00:00
3002794,"2025-09-30 01:57:04.235357",31105,4313-10,-23.5429784375,-46.5860234375,2025-08-14T10:11:53Z,820012014.0,20:55
3002795,"2025-09-30 01:57:04.235357",31096,4313-10,-23.5732925,-46.5037865,2025-08-14T10:11:55Z,200012485.0,08:44
3008180,"2025-09-30 01:57:04.235357",11887,917H-10,-23.517538,-46.753069875,2025-08-14T10:41:52Z,440016921.0,08:39
3008181,"2025-09-30 01:57:04.235357",11890,917H-10,-23.4846215,-46.7444915,2025-08-14T10:42:08Z,70016782.0,00:11
3008183,"2025-09-30 01:57:04.235357",11901,917H-10,-23.589249,-46.633758,2025-08-14T10:42:21Z,440016921.0,21:57
3008184,"2025-09-30 01:57:04.235357",11456,917H-10,-23.53329925,-46.73518725,2025-08-14T10:42:21Z,440016921.0,01:54
3008185,"2025-09-30 01:57:04.235357",11907,917H-10,-23.544464,-46.693616,2025-08-14T10:42:26Z,70016782.0,09:12
3008186,"2025-09-30 01:57:04.235357",11910,917H-10,-23.5387715,-46.714304,2025-08-14T10:42:27Z,440016921.0,08:21
3008309,"2025-09-30 01:57:04.235357",31092,4313-10,-23.5898825,-46.416429,2025-08-14T10:42:28Z,820012014.0,07:24
3008310,"2025-09-30 01:57:04.235357",31237,4313-10,-23.56527925,-46.5073825,2025-08-14T10:42:29Z,820012014.0,00:44
3008311,"2025-09-30 01:57:04.235357",31240,4313-10,-23.5562255,-46.516131,2025-08-14T10:42:01Z,540014576.0,08:45
3008312,"2025-09-30 01:57:04.235357",31024,4313-10,-23.5408695,-46.5391655,2025-08-14T10:42:03Z,820012014.0,07:34
3008314,"2025-09-30 01:57:04.235357",31265,4313-10,-23.552671,-46.6149765,2025-08-14T10:42:26Z,540014584.0,07:31
3008315,"2025-09-30 01:57:04.235357",31256,4313-10,-23.53909725,-46.57010925,2025-08-14T10:41:44Z,200012487.0,21:47
3008316,"2025-09-30 01:57:04.235357",31594,4313-10,-23.59486525,-46.449866,2025-08-14T10:41:52Z,540014575.0,00:07
3008317,"2025-09-30 01:57:04.235357",31254,4313-10,-23.5832455,-46.407549,2025-08-14T10:42:19Z,820012014.0,06:30
3008319,"2025-09-30 01:57:04.235357",31258,4313-10,-23.5418125,-46.57998,2025-08-14T10:42:31Z,200012487.0,00:05
3008320,"2025-09-30 01:57:04.235357",31096,4313-10,-23.5408055,-46.5393825,2025-08-14T10:42:12Z,200012485.0,08:44
3008321,"2025-09-30 01:57:04.235357",31239,4313-10,-23.582416,-46.4082,2025-08-14T10:42:13Z,820012014.0,08:26
3008870,"2025-09-30 01:57:04.235357",11882,917H-10,-23.486492,-46.7257085,2025-08-14T10:42:06Z,440016921.0,19:59
3008871,"2025-09-30 01:57:04.235357",11886,917H-10,-23.488384,-46.730246,2025-08-14T10:42:32Z,440016921.0,04:59
3008872,"2025-09-30 01:57:04.235357",11906,917H-10,-23.530691,-46.73313575,2025-08-14T10:42:12Z,440016921.0,00:18
3008873,"2025-09-30 01:57:04.235357",11894,917H-10,-23.5539105,-46.671092,2025-08-14T10:42:08Z,440016921.0,06:28
3008875,"2025-09-30 01:57:04.235357",11893,917H-10,-23.544337,-46.6937525,2025-08-14T10:42:24Z,440016921.0,21:24
3008876,"2025-09-30 01:57:04.235357",11823,917H-10,-23.5715465,-46.643865,2025-08-14T10:42:28Z,70016916.0,08:20
3008877,"2025-09-30 01:57:04.235357",11888,917H-10,-23.4993115,-46.746176,2025-08-14T10:42:28Z,70016782.0,00:22
3008878,"2025-09-30 01:57:04.235357",11898,917H-10,-23.589543,-46.6346735,2025-08-14T10:42:31Z,440016921.0,07:00
3009160,"2025-09-30 01:57:04.235357",31266,4313-10,-23.59122525,-46.4766785,2025-08-14T10:42:17Z,540014587.0,06:10
3009162,"2025-09-30 01:57:04.235357",31241,4313-10,-23.591668,-46.417263,2025-08-14T10:42:01Z,820012014.0,23:27
3009163,"2025-09-30 01:57:04.235357",31093,4313-10,-23.597038,-46.467093,2025-08-14T10:42:13Z,820012014.0,07:24
3009164,"2025-09-30 01:57:04.235357",31251,4313-10,-23.549117,-46.60431175,2025-08-14T10:42:18Z,820012014.0,20:15
3009165,"2025-09-30 01:57:04.235357",31267,4313-10,-23.54092525,-46.57657175,2025-08-14T10:36:33Z,200012487.0,00:00
3009166,"2025-09-30 01:57:04.235357",31592,4313-10,-23.5410235,-46.5771155,2025-08-14T10:41:57Z,820012486.0,01:22
3009167,"2025-09-30 01:57:04.235357",31277,4313-10,-23.577302,-46.5013175,2025-08-14T10:42:02Z,820012014.0,19:00
3009168,"2025-09-30 01:57:04.235357",31282,4313-10,-23.594901,-46.466057,2025-08-14T10:42:28Z,820012014.0,08:18
3009169,"2025-09-30 01:57:04.235357",31300,4313-10,-23.5428925,-46.53379675,2025-08-14T10:42:08Z,820012014.0,19:06
3009170,"2025-09-30 01:57:04.235357",31301,4313-10,-23.5362975,-46.5544565,2025-08-14T10:42:05Z,820012486.0,00:53
3009171,"2025-09-30 01:57:04.235357",31105,4313-10,-23.55293525,-46.616193,2025-08-14T10:42:10Z,820012014.0,20:55
3009172,"2025-09-30 01:57:04.235357",31095,4313-10,-23.583091,-46.4080965,2025-08-14T10:41:54Z,820012014.0,01:07
3009693,"2025-09-30 01:57:04.235357",31174,4310-10,-23.547369,-46.63052,2025-08-14T10:41:54Z,820012014.0,05:36
3009694,"2025-09-30 01:57:04.235357",31192,4310-10,-23.53195625,-46.52618725,2025-08-14T10:42:16Z,820012014.0,16:52
3009696,"2025-09-30 01:57:04.235357",31158,4310-10,-23.534413,-46.4526755,2025-08-14T10:42:30Z,540014575.0,22:33
3009698,"2025-09-30 01:57:04.235357",31144,4310-10,-23.5424415,-46.5832325,2025-08-14T10:38:58Z,540014575.0,18:54
3009699,"2025-09-30 01:57:04.235357",31120,4310-10,-23.530538,-46.518772,2025-08-14T10:41:52Z,540014585.0,10:38
3009700,"2025-09-30 01:57:04.235357",31155,4310-10,-23.5392965,-46.457934,2025-08-14T10:41:56Z,930012483.0,00:01
3009703,"2025-09-30 01:57:04.235357",31165,4310-10,-23.5360915,-46.5543125,2025-08-14T10:42:16Z,820012014.0,16:11
3009924,"2025-09-30 01:57:04.235357",31116,4310-10,-23.54956025,-46.605112,2025-08-14T10:42:01Z,820012501.0,09:06
3009926,"2025-09-30 01:57:04.235357",31184,4310-10,-23.5417385,-46.4834375,2025-08-14T10:42:13Z,930012483.0,00:00
3009927,"2025-09-30 01:57:04.235357",31198,4310-10,-23.5420435,-46.580635,2025-08-14T10:42:21Z,820012014.0,09:17
3009928,"2025-09-30 01:57:04.235357",31205,4310-10,-23.5437915,-46.5894205,2025-08-14T10:38:50Z,80014597.0,18:55
3009929,"2025-09-30 01:57:04.235357",31357,4310-10,-23.55293525,-46.616193,2025-08-14T10:42:15Z,820012014.0,05:09
3009930,"2025-09-30 01:57:04.235357",31204,4310-10,-23.534867,-46.547666,2025-08-14T10:42:12Z,80014597.0,09:08
3009932,"2025-09-30 01:57:04.235357",31157,4310-10,-23.53232725,-46.53496,2025-08-14T10:42:16Z,820012014.0,07:02
3009933,"2025-09-30 01:57:04.235357",31172,4310-10,-23.542141,-46.482006,2025-08-14T10:42:30Z,820012014.0,22:16
3009934,"2025-09-30 01:57:04.235357",31186,4310-10,-23.5503205,-46.62853575,2025-08-14T10:42:26Z,820012014.0,19:16
3014828,"2025-09-30 01:57:04.235357",31177,4310-10,-23.535237375,-46.5495735,2025-08-14T11:11:55Z,8210206.0,00:00
3014830,"2025-09-30 01:57:04.235357",31116,4310-10,-23.53589725,-46.491106,2025-08-14T11:12:12Z,820012501.0,09:06
3014831,"2025-09-30 01:57:04.235357",31174,4310-10,-23.53232725,-46.53496,2025-08-14T11:12:25Z,820012014.0,05:36
3014832,"2025-09-30 01:57:04.235357",31198,4310-10,-23.535672,-46.4544545,2025-08-14T11:12:03Z,820012014.0,09:17
3014833,"2025-09-30 01:57:04.235357",31357,4310-10,-23.5356065,-46.4940285,2025-08-14T11:11:55Z,820012014.0,05:09
